,movieId,title,genres,userId,tag
1082,885,Bogus (1996),Children|Drama|Fantasy,,
1083,886,Bulletproof (1996),Action|Comedy|Crime,,
1084,888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,,
1085,889,1-900 (06) (1994),Drama|Romance,,
1086,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,,
1088,893,Mother Night (1996),Drama,,
1089,896,Wild Reeds (Les roseaux sauvages) (1994),Drama,,
1090,897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,,
1094,901,Funny Face (1957),Comedy|Musical,,
1122,917,"Little Princess, The (1939)",Children|Drama,,
1181,932,"Affair to Remember, An (1957)",Drama|Romance,,
1182,933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,,
1184,935,"Band Wagon, The (1953)",Comedy|Musical,,
1187,937,Love in the Afternoon (1957),Comedy|Romance,,
1191,942,Laura (1944),Crime|Film-Noir|Mystery,,
1195,946,To Be or Not to Be (1942),Comedy|Drama|War,,
1200,949,East of Eden (1955),Drama,,
1209,959,Of Human Bondage (1934),Drama,,
1210,961,Little Lord Fauntleroy (1936),Drama,,
1211,963,"Inspector General, The (1949)",Musical,,
1219,979,Nothing Personal (1995),Drama|War,,
1220,981,Dangerous Ground (1997),Drama,,
1221,982,Picnic (1955),Drama,,
1222,984,"Pompatus of Love, The (1996)",Comedy|Drama,,
1224,987,Bliss (1997),Drama|Romance,,
1225,988,Grace of My Heart (1996),Comedy|Drama,,
1226,990,Maximum Risk (1996),Action|Adventure|Thriller,,
1228,993,Infinity (1996),Drama,,
1230,996,Last Man Standing (1996),Action|Crime|Drama|Thriller,,
1231,998,Set It Off (1996),Action|Crime,,
1232,999,2 Days in the Valley (1996),Crime|Film-Noir,,
1233,1003,Extreme Measures (1996),Drama|Thriller,,
1234,1004,"Glimmer Man, The (1996)",Action|Thriller,,
1235,1005,D3: The Mighty Ducks (1996),Children|Comedy,,
1238,1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,,
1239,1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,,
1240,1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,,
1243,1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,,
1244,1012,Old Yeller (1957),Children|Drama,,
1246,1014,Pollyanna (1960),Children|Comedy|Drama,,
1247,1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,,
1248,1016,"Shaggy Dog, The (1959)",Children|Comedy,,
1249,1017,Swiss Family Robinson (1960),Adventure|Children,,
1250,1018,That Darn Cat! (1965),Children|Comedy|Mystery,,
1251,1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,,
1252,1020,Cool Runnings (1993),Comedy,,
1253,1021,Angels in the Outfield (1994),Children|Comedy,,
1255,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,,
1256,1024,"Three Caballeros, The (1945)",Animation|Children|Musical,,
1259,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,,
1264,1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,,
1267,1034,Freeway (1996),Comedy|Crime|Drama|Thriller,,
1269,1036,Die Hard (1988),Action|Crime|Thriller,,
1270,1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,,
1271,1040,"Secret Agent, The (1996)",Drama,,
1274,1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,,
1275,1046,Beautiful Thing (1996),Drama|Romance,,
1276,1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,,
1277,1049,"Ghost and the Darkness, The (1996)",Action|Adventure,,
1278,1050,Looking for Richard (1996),Documentary|Drama,,
1279,1051,Trees Lounge (1996),Drama,,
1280,1053,Normal Life (1996),Crime|Drama|Romance,,
1281,1054,Get on the Bus (1996),Drama,,
1282,1055,Shadow Conspiracy (1997),Thriller,,
1283,1056,Jude (1996),Drama,,
1284,1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,,
1290,1060,Swingers (1996),Comedy|Drama,,
1291,1061,Sleepers (1996),Thriller,,
1292,1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,,
1295,1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,,
1297,1077,Sleeper (1973),Comedy|Sci-Fi,,
1298,1078,Bananas (1971),Comedy|War,,
1305,1083,"Great Race, The (1965)",Comedy|Musical,,
1308,1085,"Old Man and the Sea, The (1958)",Adventure|Drama,,
1309,1086,Dial M for Murder (1954),Crime|Mystery|Thriller,,
1324,1091,Weekend at Bernie's (1989),Comedy,,
1325,1092,Basic Instinct (1992),Crime|Mystery|Thriller,,
1329,1094,"Crying Game, The (1992)",Drama|Romance|Thriller,,
1330,1095,Glengarry Glen Ross (1992),Drama,,
1333,1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,,
1334,1100,Days of Thunder (1990),Action|Drama|Romance,,
1340,1105,Children of the Corn IV: The Gathering (1996),Horror,,
1341,1107,Loser (1991),Comedy,,
1342,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,,
1343,1112,Palookaville (1996),Action|Comedy|Drama,,
1344,1114,"Funeral, The (1996)",Crime|Drama,,
1345,1116,"Single Girl, A (Fille seule, La) (1995)",Drama,,
1346,1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,,
1347,1119,Drunks (1995),Drama,,
1349,1121,Glory Daze (1995),Drama,,
1350,1123,"Perfect Candidate, A (1996)",Documentary,,
1353,1126,Drop Dead Fred (1991),Comedy|Fantasy,,
1354,1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,,
1355,1128,"Fog, The (1980)",Horror,,
1356,1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,,
1357,1130,"Howling, The (1980)",Horror|Mystery,,
1358,1131,Jean de Florette (1986),Drama|Mystery,,
1359,1132,Manon of the Spring (Manon des sources) (1986),Drama,,
1365,1137,Hustler White (1996),Romance,,
1366,1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,,
1367,1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,,
1371,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,,
1372,1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy,,
1373,1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama,,
1374,1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,,
1375,1162,"Ruling Class, The (1972)",Comedy|Drama,,
1376,1163,Mina Tannenbaum (1994),Drama,,
1377,1167,Dear God (1996),Comedy,,
1378,1170,Best of the Best 3: No Turning Back (1995),Action,,
1380,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,,
1381,1173,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama,,
1382,1175,Delicatessen (1991),Comedy|Drama|Romance,,
1383,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance,,
1388,1180,Hear My Song (1991),Comedy,,
1390,1184,Mediterraneo (1991),Comedy|Drama,,
1392,1186,"Sex, Lies, and Videotape (1989)",Drama,,
1398,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,,
1399,1191,Madonna: Truth or Dare (1991),Documentary|Musical,,
1400,1192,Paris Is Burning (1990),Documentary,,
1404,1194,Cheech and Chong's Up in Smoke (1978),Comedy,,
1425,1199,Brazil (1985),Fantasy|Sci-Fi,,
1436,1202,Withnail & I (1987),Comedy,,
1455,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,,
1461,1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,,
1462,1216,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance,,
1464,1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,,
1484,1226,"Quiet Man, The (1952)",Drama|Romance,,
1485,1227,Once Upon a Time in America (1984),Crime|Drama,,
1490,1232,Stalker (1979),Drama|Mystery|Sci-Fi,,
1494,1236,Trust (1990),Comedy|Drama|Romance,,
1502,1238,Local Hero (1983),Comedy,,
1511,1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,,
1519,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,,
1522,1251,8 1/2 (8½) (1963),Drama|Fantasy,,
1526,1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,,
1527,1256,Duck Soup (1933),Comedy|Musical|War,,
1546,1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,,
1549,1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,,
1550,1265,Groundhog Day (1993),Comedy|Fantasy|Romance,,
1554,1268,Pump Up the Volume (1990),Comedy|Drama,,
1557,1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,,
1559,1273,Down by Law (1986),Comedy|Drama|Film-Noir,,
1563,1275,Highlander (1986),Action|Adventure|Fantasy,,
1567,1279,Night on Earth (1991),Comedy|Drama,,
1574,1286,Somewhere in Time (1980),Drama|Romance,,
1575,1287,Ben-Hur (1959),Action|Adventure|Drama,,
1580,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,,
1581,1290,Some Kind of Wonderful (1987),Drama|Romance,,
1586,1295,"Unbearable Lightness of Being, The (1988)",Drama,,
1588,1297,Real Genius (1985),Comedy,,
1589,1298,Pink Floyd: The Wall (1982),Drama|Musical,,
1592,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,,
1598,1305,"Paris, Texas (1984)",Drama|Romance,,
1599,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,,
1601,1310,Hype! (1996),Documentary,,
1602,1312,Female Perversions (1996),Drama,,
1603,1318,Blue Juice (1995),Comedy|Drama,,
1604,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,,
1605,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,,
1606,1322,Amityville 1992: It's About Time (1992),Horror,,
1607,1323,Amityville 3-D (1983),Horror,,
1608,1324,Amityville: Dollhouse (1996),Horror,,
1609,1325,Amityville: A New Generation (1993),Horror,,
1610,1326,Amityville II: The Possession (1982),Horror,,
1611,1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,,
1612,1328,"Amityville Curse, The (1990)",Horror,,
1613,1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,,
1614,1330,April Fool's Day (1986),Horror,,
1615,1331,Audrey Rose (1977),Horror,,
1616,1332,"Believers, The (1987)",Horror|Thriller,,
1618,1334,"Blob, The (1958)",Horror|Sci-Fi,,
1619,1335,Blood Beach (1981),Horror|Mystery,,
1620,1336,Body Parts (1991),Horror|Thriller,,
1621,1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,,
1622,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,,
1623,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,,
1624,1341,Burnt Offerings (1976),Horror,,
1625,1342,Candyman (1992),Horror|Thriller,,
1635,1346,Cat People (1982),Drama|Fantasy|Horror,,
1636,1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,,
1638,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,,
1640,1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,,
1641,1352,Albino Alligator (1996),Crime|Thriller,,
1644,1355,Nightwatch (1997),Horror|Thriller,,
1648,1359,Jingle All the Way (1996),Children|Comedy,,
1651,1365,Ridicule (1996),Drama,,
1655,1370,Die Hard 2 (1990),Action|Adventure|Thriller,,
1656,1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,,
1658,1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,,
1660,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,,
1663,1378,Young Guns (1988),Action|Comedy|Western,,
1664,1379,Young Guns II (1990),Action|Western,,
1667,1382,Marked for Death (1990),Action|Drama,,
1668,1385,Under Siege (1992),Action|Drama|Thriller,,
1670,1388,Jaws 2 (1978),Horror|Thriller,,
1672,1390,My Fellow Americans (1996),Comedy,,
1673,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,,
1674,1392,Citizen Ruth (1996),Comedy|Drama,,
1677,1395,Tin Men (1987),Comedy|Drama,,
1679,1397,Bastard Out of Carolina (1996),Drama,,
1681,1399,Marvin's Room (1996),Drama,,
1682,1401,Ghosts of Mississippi (1996),Drama,,
1683,1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,,
1684,1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,,
1689,1409,Michael (1996),Comedy|Drama|Fantasy|Romance,,
1691,1412,Some Mother's Son (1996),Drama,,
1693,1414,Mother (1996),Comedy,,
1694,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,,
1696,1417,"Portrait of a Lady, The (1996)",Drama,,
1697,1419,Walkabout (1971),Adventure|Drama,,
1698,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,,
1701,1425,Fierce Creatures (1997),Comedy,,
1702,1426,Zeus and Roxanne (1997),Children,,
1703,1427,Turbulence (1997),Action|Thriller,,
1704,1428,Angel Baby (1995),Drama,,
1705,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,,
1706,1430,Underworld (1996),Comedy|Thriller,,
1707,1431,Beverly Hills Ninja (1997),Action|Comedy,,
1708,1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,,
1709,1437,"Cement Garden, The (1993)",Drama,,
1710,1438,Dante's Peak (1997),Action|Thriller,,
1711,1439,Meet Wally Sparks (1997),Comedy,,
1712,1440,Amos & Andrew (1993),Comedy,,
1715,1442,Prefontaine (1997),Drama,,
1716,1445,McHale's Navy (1997),Comedy|War,,
1718,1447,Gridlock'd (1997),Crime,,
1720,1453,"Beautician and the Beast, The (1997)",Comedy|Romance,,
1721,1454,SubUrbia (1997),Comedy|Drama,,
1722,1456,"Pest, The (1997)",Comedy,,
1723,1457,Fools Rush In (1997),Comedy|Drama|Romance,,
1724,1458,Touch (1997),Drama|Fantasy|Romance,,
1725,1459,Absolute Power (1997),Mystery|Thriller,,
1726,1460,That Darn Cat (1997),Children|Comedy|Mystery,,
1727,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,,
1728,1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,,
1729,1465,Rosewood (1997),Action|Drama,,
1731,1468,Booty Call (1997),Comedy|Romance,,
1732,1473,Best Men (1997),Action|Comedy|Crime|Drama,,
1734,1475,Kama Sutra: A Tale of Love (1996),Romance,,
1735,1476,Private Parts (1997),Comedy|Drama,,
1736,1477,Love Jones (1997),Romance,,
1737,1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,,
1738,1480,Smilla's Sense of Snow (1997),Drama|Thriller,,
1739,1483,Crash (1996),Drama|Thriller,,
1740,1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,,
1742,1487,Selena (1997),Drama|Musical,,
1743,1488,"Devil's Own, The (1997)",Action|Drama|Thriller,,
1744,1489,Cats Don't Dance (1997),Animation|Children|Musical,,
1745,1490,B*A*P*S (1997),Comedy,,
1746,1493,Love and Other Catastrophes (1996),Romance,,
1747,1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,,
1749,1497,Double Team (1997),Action,,
1750,1498,Inventing the Abbotts (1997),Drama|Romance,,
1751,1499,Anaconda (1997),Action|Adventure|Thriller,,
1754,1502,Kissed (1996),Drama|Romance,,
1755,1503,8 Heads in a Duffel Bag (1997),Comedy,,
1756,1507,Paradise Road (1997),Drama|War,,
1758,1514,Temptress Moon (Feng Yue) (1996),Romance,,
1759,1515,Volcano (1997),Action|Drama|Thriller,,
1760,1516,Children of the Revolution (1996),Comedy,,
1761,1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,,
1762,1518,Breakdown (1997),Action|Thriller,,
1763,1519,Broken English (1996),Drama,,
1764,1526,Fathers' Day (1997),Comedy,,
1765,1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,,
1766,1529,Nowhere (1997),Comedy|Drama,,
1767,1533,"Promise, The (La promesse) (1996)",Drama,,
1769,1541,Addicted to Love (1997),Comedy|Romance,,
1773,1546,Schizopolis (1996),Comedy,,
1774,1547,Shiloh (1997),Children|Drama,,
1775,1549,Rough Magic (1995),Drama|Romance,,
1776,1550,Trial and Error (1997),Comedy|Romance,,
1777,1551,Buddy (1997),Adventure|Children|Drama,,
1778,1552,Con Air (1997),Action|Adventure|Thriller,,
1779,1554,"Pillow Book, The (1996)",Drama|Romance,,
1780,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,,
1781,1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,,
1782,1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,,
1783,1565,Head Above Water (1996),Comedy|Thriller,,
1784,1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,,
1788,1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,,
1789,1572,"Contempt (Mépris, Le) (1963)",Drama,,
1791,1574,Fall (1997),Romance,,
1793,1581,Out to Sea (1997),Comedy,,
1794,1582,Wild America (1997),Adventure|Children,,
1795,1583,"Simple Wish, A (1997)",Children|Fantasy,,
1796,1584,Contact (1997),Drama|Sci-Fi,,
1797,1585,Love Serenade (1996),Comedy,,
1799,1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,,
1800,1588,George of the Jungle (1997),Children|Comedy,,
1801,1589,Cop Land (1997),Action|Crime|Drama|Thriller,,
1802,1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,,
1803,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,,
1804,1592,Air Bud (1997),Children|Comedy,,
1805,1593,Picture Perfect (1997),Comedy|Romance,,
1806,1594,In the Company of Men (1997),Comedy|Drama,,
1807,1596,Career Girls (1997),Drama,,
1808,1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,,
1809,1598,Desperate Measures (1998),Crime|Drama|Thriller,,
1810,1599,Steel (1997),Action,,
1811,1600,She's So Lovely (1997),Drama|Romance,,
1812,1601,Hoodlum (1997),Crime|Drama|Film-Noir,,
1813,1602,Leave It to Beaver (1997),Comedy,,
1814,1603,Mimic (1997),Horror|Sci-Fi|Thriller,,
1815,1604,Money Talks (1997),Action|Comedy,,
1816,1605,Excess Baggage (1997),Adventure|Romance,,
1817,1606,Kull the Conqueror (1997),Action|Adventure,,
1819,1609,187 (One Eight Seven) (1997),Drama|Thriller,,
1821,1611,My Own Private Idaho (1991),Drama|Romance,,
1822,1612,"Kiss Me, Guido (1997)",Comedy,,
1823,1613,Star Maps (1997),Drama,,
1824,1614,In & Out (1997),Comedy,,
1825,1615,"Edge, The (1997)",Adventure|Drama,,
1826,1616,"Peacemaker, The (1997)",Action|Thriller|War,,
1828,1619,Seven Years in Tibet (1997),Adventure|Drama|War,,
1829,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,,
1830,1621,Soul Food (1997),Drama,,
1831,1623,Wishmaster (1997),Horror,,
1832,1624,"Thousand Acres, A (1997)",Drama,,
1841,1626,Fire Down Below (1997),Action|Drama|Thriller,,
1842,1627,U Turn (1997),Crime|Drama|Mystery,,
1843,1629,"MatchMaker, The (1997)",Comedy|Romance,,
1844,1631,"Assignment, The (1997)",Action|Thriller,,
1845,1633,Ulee's Gold (1997),Drama,,
1847,1639,Chasing Amy (1997),Comedy|Drama|Romance,,
1848,1641,"Full Monty, The (1997)",Comedy|Drama,,
1849,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,,
1852,1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,,
1854,1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,,
1855,1647,Playing God (1997),Crime|Drama|Thriller,,
1856,1648,"House of Yes, The (1997)",Comedy|Drama,,
1857,1649,"Fast, Cheap & Out of Control (1997)",Documentary,,
1859,1652,Year of the Horse (1997),Documentary,,
1863,1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,,
1864,1655,Phantoms (1998),Drama|Horror|Thriller,,
1865,1656,Swept from the Sea (1997),Drama|Romance,,
1866,1658,"Life Less Ordinary, A (1997)",Romance|Thriller,,
1867,1659,Hurricane Streets (1997),Drama,,
1868,1660,Eve's Bayou (1997),Drama,,
1869,1661,Switchback (1997),Crime|Mystery|Thriller,,
1870,1662,Gang Related (1997),Crime,,
1872,1665,Bean (1997),Comedy,,
1873,1667,Mad City (1997),Action|Drama,,
1874,1670,Welcome to Sarajevo (1997),Drama|War,,
1875,1671,Deceiver (1997),Crime|Drama|Thriller,,
1877,1673,Boogie Nights (1997),Drama,,
1879,1675,Incognito (1997),Crime|Thriller,,
1880,1676,Starship Troopers (1997),Action|Sci-Fi,,
1881,1677,Critical Care (1997),Comedy|Drama,,
1882,1678,"Joy Luck Club, The (1993)",Drama|Romance,,
1883,1679,Chairman of the Board (1998),Comedy,,
1885,1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,,
1888,1684,Mrs. Dalloway (1997),Drama|Romance,,
1889,1685,"I Love You, I Love You Not (1996)",Drama|Romance,,
1890,1686,Red Corner (1997),Crime|Thriller,,
1891,1687,"Jackal, The (1997)",Action|Thriller,,
1892,1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,,
1893,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,,
1894,1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,,
1895,1693,Amistad (1997),Drama|Mystery,,
1896,1694,"Apostle, The (1997)",Drama,,
1897,1695,Artemisia (1997),Drama,,
1898,1696,Bent (1997),Drama|War,,
1899,1699,"Butcher Boy, The (1997)",Comedy|Drama,,
1900,1701,Deconstructing Harry (1997),Comedy|Drama,,
1901,1702,Flubber (1997),Children|Comedy|Fantasy,,
1902,1703,For Richer or Poorer (1997),Comedy,,
1906,1707,Home Alone 3 (1997),Children|Comedy,,
